rating,text
5,Fancy interior combined with delicious foods. The foods so rich in flavor and you can tell them how spicy you want. I consider each menu size is either mdium to large portion but don't worry if too much for one person you can always share with you partner or ask for a box.
5,Amazing as always.
5,"We enjoyed the food and experience here before the pandemic. Next time, we will try other items in the menu. I think my husband and I are missing out on some of the food that we haven't tried here."
5,Food is the bomb!!!
5,"Spice level Hot was a delicious flavorful hot. Not too weak, but not overpowering either."
5,"Absolutely amazing experience. My wife and I went expecting just a little hole in the wall sushi restaurant and left with full bellies and intentions to come back often. The service was amazing and the sushi master was wonderful, very quiet atmosphere and not a bit of food left on our plates when we finished. Ordered the crab ragoons; savory with a hint of sweetness. The sushi itself was wonderfully priced the spicy white tuna avocado roll, eel roll, and the white tuna avocado roll were absolutely fantastic. 5/5 will defiantly recommend."
5,"Very authentic resturant with great food and great experience. We always order something else and prob tried the entire menu already :)
Everything is delicious! #SweepstakeEntry"
5,They recently redid the interior and menu and it's amazing!
5,Some great tasting Pad Thai!
5,"Shown here is an order of veggie egg rolls, Tom Yum soup and Pad Thai. Due to Covid, my only option was take out. I moved into the neighborhood and wanted to check out the local Thai food options and was very pleased by Thai Room. Good portions, great tasting food and friendly service. I will definitely be coming back."
5,"My favorite restaurant! Excellent service. Great food. Friendly and kind staff. Overall, Sukhothai is the reason Thai food is my new favorite cuisine!"
5,"One of the best restaurants in the area.  The food is great, the staff friendly, and the prices reasonable.  The spice is well dialed in, and the flavors terrific.  Good for any diet, full Vegan / veg menu (just ask). The kids love the Bubble Tea.  Excellent for take out as well."
5,Absolutely perfect!!!
5,Pad Thai is delicious. Prices are extremely reasonable and customer service is top notch. Highly recommend
5,Best Thai around
5,Loved the food here! Can't wait to go back!!
5,"Great cousines to choose from which is Japanese, Chinese and Thai etc, very beautiful interior, spacious too and prices are ok"
5,Delicious as always!
5,"Boat Noodles are a top five meal in the city, great service and reasonably priced. I bring everyone who visits me to this spot!"
5,Great food at a good price. The pad thai is delicious.
5,"Great food, great atmosphere, great service!"
5,Great food and service as always!
5,Fantastic!
5,"Great food ,"
5,One of the best places in town.
5,Wonderful first experience with thai food
5,So freaking good.
5,"This place is so underrated. It’s sad that people don’t really see the restaurant because it’s around the corner .

The food is so flavorful. My favorite is the chicken basil and the papaya salad.

The prices are cheap. Try it!"
5,"My server was Larissa and she was fantastic, pleasent to talk to and went over the menu and sushi with us when I wasn't sure how to order. The restaurant was nice and clean and inviting. The noodle bowl was big, even for my 6'1"" partner. The crab ragoon was nice and crispy. I also got this sparkling sake wine that was soooo good. Presentation was great too.
Pics attatched.
It came out to a little under $80 for everything."
5,"Best thai place in plymouth, hands down. Fast and friendly service always."
5,Not much Thai to compare it to in area but i have always had a good experience and enjoyed the food (only place near me I can find pho)
5,Got the squirts
5,Best Thai on the block. And there are three Thai restaurants on the block. Delicious tradional dishes as well as American favorites like Pad Thai and pot stickers. Super friendly staff and always very quick.
5,"Amid a subdued lighting, dining is fine quality. Of the various items the menu offers, the stir fry bar was my favorite. After picking a protein, sauce and rice/noodles, one can customize their own stir fry from a large array of vegetables before leaving it in the chef's capable hands. For those who don't quite know what they want to put in it, there is the option of letting the chef pick. The potstickers seemed a little too soft but they were flavorful. A word of warning however, parking is very difficult to find but it attests to the popularity of the restaurant."
5,First time here will not be the last. Service was good and food was excellent.
5,"Lunch with a Dear Elementary School Friend
Lovely NEW SKYLIGHT, NEW LARGE WINDOWS  eating in front of restaurant.

Quick service!  Delightful Servers/ Staff. Excellent Menu and Excellent food A+"
5,very nice workers and food was great! as always
5,Best Chinese buffet around town
5,Excellent food and excellent customer service
5,Love the #13 chicken medium. Awesum!
5,Fantastic pad thai and fried rice. Service was top notch; definitely a place to visit if you're looking for Asian fare in downtown Chicago.
5,The decor was fresh and funky. The food outstanding and the staff was great. They explained the menu if you had a question. It felt very cozy and not overcrowded. Found my new sushi place.
5,new place great food
5,Best Chinese food I've ever had. It is mostly authentic food with my favorite dish being fatty beef with ginger but their General Tso's Chicken from the American section of the menu is absolutely amazing.
5,"Awesome food, great service and fair prices."
5,Best service and sushi in town. Only place with all you can eat sushi.
5,"So happy we decided to give Larb Thai a visit!  We enjoyed a glass of Thai Iced tea to go with our Tom Kah Soup, which was perfection!  We then split the Crying Tiger and Spicy Chicken Fried Rice.  Everything was cooked to our liking, great flavor and not overly spicy.  If you want spicy go with 3 peppers, for just a little 2 peppers are good.  Will be back!!"
5,"Food was fantastic, very quick service, decent atmosphere. Very small place but big flavor!"
5,"The Food was superb, I know the owners,  the cook & the manager personally, they are family to me & they are the finest Christian people you will ever meet & know."
5,Food is delicious!!
5,Their Pad Thai is amazing! Staff us also friendly. Place is absolutley amazing!!
5,Im the person that any thai restaurant I always order Chicken Pai Thai. BUTTTTT let me tell you this is the best Pai Thai I ever had!!!!
5,Friends brought us for Sunday lunch.  The food was top notch.  Very good mixed drinks.  Enjoyed everything.
5,Love the bourbon chicken with the steamed vegetables!
5,"I love the Ogden Avenue Roll
Totally awesome!
Love this place"
5,Damn good food
5,"Best pad Thai and fast, friendly service!"
5,"food is always fresh, consistent, AND service is terrific whether dining in or ordering takeout..."
5,"At the moment  you arrive in this place  the personel give you an excellent feeling. Very friendly hosts, it is a kind restaurant to go out with friends and colleagues or with your date. yummy  meals, professional  chef, reasonable  cost and attentive  service. Highly recommended."
5,Good food and great customer service.
5,Beautiful atmosphere and great service!
5,Best Thai food by far...
5,Great staff and amazing food! Love this place!
5,"I love this place ..i go here all the time .Its worth the price, very good thai food and bubble tea!!! It is my favorite for Thai tea and Tom Yum soup!!!!"
5,"This is my favorite Thai restaurant.  The food is awesome, the restaurant is clean and the service is fast and friendly.  Try F2 - Chicken medium plus.... so good"
5,"Great food, fresh and tasty. I recommend building your own bowl. Great for keto diets, as they have cauliflower rice as an option!"
5,"This has got to be the best Thai food downriver. The fresh rolls in particular are really something special. I come here on my lunchbreak at least twice a week, and the staff are always so friendly and generous, it blows me away. Thai Vylai gets 2 thumbs up from me!"
5,"Things we have had and loved:
Tom Qha Gai soup
Crispy Rolls (app)
Fried rice
Curry Pad Thai
Peanut Curry Noodle
Thai Seasame Chicken
Masaman

You can't go wrong! Love the spice levels, even though I have not ventured past mild 😊 DELICIOUS!"
5,I have been coming here for 17 years and love it. It is consistent and delicious!
5,My favorite place to get great tai food. Great prices and great service.
5,"Kinda swanky, kinda like it"
5,Has improved over the time I have been there. I highly suggest the drunken noodle.
5,"Fantastic sushi!
Great lunch specials."
5,"Awesome food, totally wild karaoke fridays, full bar and upscale casual atmosphere!"
5,Quality sushi in the township.  Won't be driving into town for Ichiban or Yotsuba.
5,Wonderful food!
5,"Exceptional place to have food when in a hurry. The customer service is prompt, pricing is affordable, good vibes. Will visit here again"
5,Excellent margaritas and menu
5,Very good food and service and willing to accommodate simple requests.  Lovely atmosphere.
5,"Tried the Pad thai. For the price, the portion size was good. Very satisfied. Did carry out and order was ready on time despite being busy. Very polite employees will definitely be returning and trying other dishes"
5,I've tried numerous Thai places and none come close to the down home feel of Ben's! Go in enough and they recognize you and will remember if you order a dish spicy or not. Prices are reasonable and about par for Chicago.
5,Green cury was great
5,"First time here, had Almond Chicken and was very delicious.  Would highly recommend and will definitely be back.  Friendly service!"
5,The best. Smoothies are amazing!
5,Extremely great tasting food and a good price
5,This is my favorite place to eat in fishers they have the nicest staff and some of the freshest sushi I've ever had. I highly recommend the Playboy roll
5,"First time here at the restaurant. Very nice and clean, and great customer service. Food was great. I have a hard time finding Papaya salad that I like, and this was amazing! Everything was great. I will be back when in the area and would recommend to everyone!"
5,The place serves big portions and for reasonable rates. very friendly staff. I recommend this place.
5,I love this restaurant to death the service is the best and the staff is the best my favorite is Joy
5,Best place I've ever eaten
5,Very good food! Even better people.
5,"Clean, delicious, constiant Thai food. 10/10 would recommend."
5,Very good and very busy! I really enjoyed the food.
5,Great food and the service is always happy to see you!
5,Everything on the buffet was very tasty! We will definitely be back soon!
5,Delicious food with great and delicate flavors (unless you order extra spicy).  Prfessional and friendly service.  Try the Curry Mango.
5,"Great local takeout place. I got the thai red curry and it was super tasty, and the pad see mao with beef, which was super tender and we'll made. Good portion sizes for lunch and a good deal."
5,Had been jonesing for some good pad thai ... I found it here and will be going back.
5,one of the best chinese and thai food
5,Love this place!  Food is great and staff is charming.
5,You have to try the Sweet Potato Maki
5,I ordered carry out and as busy as it was today still only took 20 minutes. Very friendly and courteous staff
5,Great food every time I go there!
5,Great selections and huge portions for a great price!
5,"Best service, great environment and excellent food!"
5,First experience... This place has become my favorite restaurant....period
5,Love this place!!!! Great bubbles teas and great food
5,"The only Thai food I eat is Pad Thai, so keep that in mind when reading this. But i have tried about a half dozen Thai places in this area, and their's is definitely the best. They are also very friendly, and the place is very clean, from what I can see."
5,No thai if you want a stomach ache
5,"We ordered the banh mi kits from Saigon Sisters and they were really fun to put together AND high quality food!

We also had the nems (mini spring rolls/lettuce wraps) which were fantastic, and I ordered Pho for lunch the next day and it was great too. Definitely recommend!"
5,"Pad se we with crispy noodles,  SUPRR YUM!"
5,"Great service, really good food. The spring rolls and Koong Hom Pa were delicious! I got the pad Thai and it was excellent."
5,Fantastic! Every single dish was beyond delicious! The atmosphere and design of the place is lovely. Totally recommend!
5,Great green curry. The best Thai place I’ve found in Lakeview/Lincoln Park! Also very accommodating for food allergies. Wait staff was knowledgeable about allergens in each dish. Add a side of steamed vegetables to get baby corn as it’s not in the basic mix.
5,"Great restaurant, very good food. Big place and comfortable."
5,I love the food the workers and owners are great.
5,"The food was so good, and the staff was super friendly. Clean, family friendly, and we'll definitely be back"
5,"Very authentic food, the staff was very friendly. The mango sticky rice is superb."
5,"This place was amazing. Everyone, from the service, drinks, food and ambiance. Simply amazing. Can't wait to go back for the lobster fried rice. The Bid Fortune cookies with White and Chocolate mousse. Yummy"
5,All The Time
5,My family and I have been ordering delivery from Asian Fusion for the past two years now. It's our go to on those nights we are both too wiped out to cook. I could eat their Bhindi Masala and Vegetable Biryani every day. We've never been disappointed w/ any dish we have ordered and thier naan bread is extraordinary. Plus the first time I tried the Kheer my taste buds went to seventh heaven. The mango sticky rice is phenomenal too. If you're looking for a taste of authentic you should definitely give this place a try. I.am going to go enjoy the leftovers from last night b/c the portions will always leave you w/ a bit extra. (We always end up serving/sharing everything family style.)
5,its always very good food
5,Excellent sushi menu.
5,"Thai Taste lunch experience is always pleasant.  I left my phone inside today and one of the employees ran it to my car while I was at a red light.... A+ service.  So far, my favorite place in town to leave my personal belongings."
5,The best quality Chinese food in Chicago and the best service. Top notch for great prices.
5,"Tasty food , had been here once"
5,"This is the 5th Thai place I have tried in Indianapolis, and it is amazing. Everything is very authentic and spicy. The sort of place that Thai families would visit if they wanted a taste of home. Seriously be ready for some heat even at ""mild"""
5,One of my favorites in Madison!
5,Awesome Food
5,"You can't go wrong with any of the No Thai locations, but this one may slightly edge out the others. The Green Curry, Potato Curry, and Pad Thai Curry are can't miss, delicious meals. We always get the tofu, being vegetarians. Swap out the brown curry for green curry, when going with the potato dish. This is a vegan option, which should the fish sauce base, if you need to go that route."
5,"The absolute best tasking Thai food. fantastic decor, and friendly waiters. service times are great even when the place is brimming with people. Highly recommeded"
5,"Fantastic food, fantastic playlist, best Thai place in the city <3"
5,Great place with very few options open on Christmas eve. Very friendly waiter/host. Food was great and prices are very reasonable. Will definitely be back!
5,You have to get the Crab Rangoon
5,Delicious duck curry with generous portions
5,Good food great service
5,"Great Place
Delivery timely & food fresh...Thai the Bomb ♡"
5,Very good food here.
5,"Good Food, Nice people!"
5,Very nice! The hibachi cooking at the table is always so fun!
5,"My friends and I were there last night. The proportions were nice. I had the Kheng Pet, (curry) I really enjoyed it. My friends had some really nice dishes. However I can't remember the names. The staff and waitress were kind and I really liked the atmosphere there as well. I'll have to take some photos next time."
5,I love this place.
5,"With the closing of Sawasdee in Indianapolis, I lost my favorite Thai restaurant. Luckily a new place opened up here in Westfield that is very similar to the taste and quality I remember from Sawasdee. Their Pad Thai is delicious, the spring rolls are really good, and when you ask for ""hot"" they deliver. I'm a fan and really hope they do well because I'd hate to lose another great Thai restaurant."
5,Food here was incredible and the portions where very generous. The waitress took note of my allergies and was extremely accommodating. Restaurant was nice and clean. Highly recommended.
5,"Great Thai food, been to most Thai on the Northside, some of the best in Indy!"
5,Always Great!
5,Great lunch specials!
5,Great food. Prices are reasonable. Owner is really. Nice.
5,Excellent food!
5,Great food and service
5,Delicious tofu dinner! Fresh ingredients and fast take out!
5,Delicious and Fresh Thai Food. Highly Recommend
5,Incredible food!  Great service just the perfect combination. Family loved it and our waitress took care of us in an amazing way
5,A little pricey but the food is great.
5,"Wow, best thai in Bloomington! So glad we finally tried it, highly recommend!"
5,Loved it. Great food. Reasonably priced. Would definitely visit again.
5,Excellent Sushi.
5,Best restaurant in Green Bay! Curry sampler is delicious and the specialty drinks are amazing.
5,Love their food!!!
5,"Finally Thai food place in Oakland County  that knows what the meaning of spicy is....it's nice to have a place to eat  Thai food that's not terribly ""Americanised""  with too much sweetness."
5,Food is so fresh and delicious.  People are warm and welcoming. Comfortable setting.
5,Delicious food and attentive service!
5,I personally like the spicy fried rice with chicken here. It's a good restaurant with friendly staff. Great Thai and Chinese food here!
5,"Fancy, healthy, beautiful presentation with delicious food."
5,Great food and atmosphere. Love the pad Thai! Server is a fantastic guy and his wife's cooking is amazing. Highly recommend that you try the green tea ice cream too.
5,"Amazing selection, perfect cooking (nothing was overcooked or tough in the rice dish we had), and the flavors were all impressive."
5,"Delicious food, good portions, and staff willing to work with people who don't know much about Thai food!"
5,"This is a gem of a restaurant in Fishers! You can really design your on rolls, like instead of seaweed paper I get soy paper and I will change out vegs and fish from roll to roll! It's a great place to go!"
5,Love this place for take out.   My favorite is pad ki mao chicken.  Staff is friendly and attentive
5,"I had the chicken noodle tom kha gai soup- best soup I’ve ever tasted!!! It’s truly amazing, love the food and the service!"
5,"Love this place, great food, wonderful service!"
5,"Asome atmosphere... and the decor is unique... not to mention, the food here is great .."
5,"One of my favorite Thai places in Michigan; if I'm in the mood for Thai food, I make the drive down from Novi for this place.  Reminds me of the Thai food I've had on the East coast.  It's hard to explain, but the way the food is made is a little different from most Thai places around here.  The noodles aren't drenched in sauce for example.  Anyway, it's good stuff, come try it out; I like their noodles."
5,"Wow, the food was fantastic. And the prices were super reasonable. I will be back for sure."
5,Great food at a very cheap cost. I needed to eat something vegan and they had quite a few options if you consider their tofu which is delicious!
5,Amazing Thai food!! Best drunken noodles I've ever had by far. Hot and sour soup is very good as well. Very large menu with many vegetarian options and sushi!
5,"The debate will always be what location is better. I like this one because there usually isn't a wait. Expect to take home leftovers from a dinner entree. The pineapple curry is quite tasty and they do tofu really well. Plan to come after the show starts at the neighboring Barrymore to skip the crowds. Parking is the biggest issue, there's a few spots in the alley behind the restaurant bit your best bet is to park on the street in the neighborhoods. You might have a 2-3 block walk, but it's a safe place and the homes have lots of character."
5,Food was really good and fairly priced. I'll definitely be coming back.
5,"I love No Thai, it's a bit expensive but the amount of food that they give you is enough for two meals and it tastes great even as leftovers."
5,Great Asian dishes and very fun atmosphere
5,Great food. Off the beaten path a bit.
5,"Always full of Asians due to the authentic cuisine. We have visited and enjoyed their ""bubble tea"" a number of times. Give it a try!"
5,Very good food
5,"Service is great, and no matter what I've gotten the food is always delicious!"
5,Good food great people
5,"Been coming here for over 15 years ! Yes it's in the Hood! I love eating here. Tum yum soup, spring rolls , crispy rolls and ginger chicken. If they made it bigger it would be great because now that everyone knows about it you always have to wait to get a table."
5,The take was very good. Staff efficient and very accommodating. A little pricey but very good flavors. My daughter is vegan so we were limited in the selections. Next time I will try a chicken curry dish of some sort.
5,Real Chinese food
5,"In my opinion Thai Taste has the best prepared tofu in carbondale, its cooked to a nice texture that isn't slimy or overly squishy, and if tofu isn't your thing, dont worry,  there plenty of non-vegetarian options as well. Each dish allows you to pick which meat (or tofu) that you want with it, making it a great restaurant for when you have some vegetarians and some meat eaters in your midst."
5,"Excellent food, variety, reasonable cost"
5,"Fabulous Thai food. Owner and chef is from Bangkok and she stopped by our table to ensure everything was fine. Incredible spice rack, with about eight condiments. They can make it as spicy as desired - not just ""white guy"" hot but ultra Thai hot."
5,The food and service are amazing! I love their fresh spring rolls.
5,Good food
5,Delicious!
5,"This place was awesome. Nice quiet little place, great good, and they make some awesome sushi"
5,Outstanding food and you can choose how spicy the food gets. Most people can't handle anything over medium spiced! Fresh veggies make things tasty. It's a small place with very limited seating and it's usually understaffed but it's worth the wait.
5,Great thai food! Prices ate okay but you will leave with a full stomach and sweet taste:-)
5,Delicious Thai fried rice with tender chicken. Yum!
5,Awesome food
5,I love their spring rolls! And the spicy levels are very accurate. I notice a difference between each one.
5,The words of my wife.  I have not been this food happy in a long time.    Cute little atmosphere.  Every thing ordered was delicious. We have crab Rangoon  spring rolls chicken Pad Thai and chicken laab
5,I always love their food. This is the closest you can get to authentic chinese and thai food. Truly delicious!
5,Very 😋. I like the customer service as well here😊.
5,Fun place. The managers and bartenders make you feel appreciated and treat you like a VIP. Not RIP like some places. Really fun to come here and chill
5,Basil chicken is bomb
5,Great orange chicken!
5,"I've been here twice so far, both times every possible condition has been perfect.  It doesn't even make sense why or how everything is perfect.  One of the best restaurants in cbus."
5,"Great food, nice location, friendly staff."
5,Love the curries and the basil fried rice.
5,Yummy food... Tasty restaurant.. liked Red curry here..
5,Love that pad thai
5,Good atmosphere and good food...eggplant  dish my favorite!
5,This place is a must if you like Thai food
5,"This place always delivers. They have good food for reasonable pricing, there are no long waits even when the place is full."
5,Best Thai food in the suburbs.  Thai Iced Tea was fantastic!!
5,Love the Tom Yum soup. Wonderful ambiance.
5,"Amazing !!! We had the Thai iced tea, tempura vegetables, pineapple fried rice & sticky rice w/Thai custard.....OH MY GOODNESS it was absolutely so delicious. Beautiful , relaxing and clean ambiance w/ a very sweet staff. I will definitely be back."
5,"Sharlene (SP) was great! The food was also very good. It's nice having the option of 3 different types of cuisine, and all exceptionally delicious."
5,"Great restaurant with a unique twist on Chinese and Thai cuisine. I recommend trying the ginger ale, trust me you won't regret it."
5,I love the take out lunches. The food is good.
5,Great food
5,"When I am in Elkhart, Luckys Donut is my go to! I love their food and their donuts are amazing! I love trying new foods when I come because they are all fantastic with great options"
5,"I used to go to their location in Green (Now and Formally Ramen Katsu) and their food is just as phenomenal as I remember. I always get the Pho, but I've not had anything I didn't like. Today in particular I had the Oolong tea and it was fantastic. Servers are amazing as well!"
5,Fast friendly service. Pho was great
5,My wife and I love this places. We come up from Columbus at times for date night. Food is excellent. Highly recommend. Word of caution. If you get hot it is hot.
5,"One of my Favorite places to dine, I recommend them to ALL of my Family, Friends and Associates."
5,i been there to night.  place very clean. very yummy thai food. it's close to original thai. I love it. they are have many menu. you will love they food.  thank you so much.
5,Always hits da spot!
5,Good food and service.
5,Great lunch menu. I enjoy it about once a week.
5,"Service and food is always great! If you're into spicy they can deliver, I highly recommend it."
5,Nice
5,Tasty food and nice prices👌
5,"Fancy, healthy, beautiful presentation with delicious food."
5,Amazing combination of flavors. Simply the most delicious asian food restaurant in Madison. Generous portion and excellent service!
5,Love it! Food is amazing
5,Food is really flavorful and they're really nice. I wish you could sub the soups other than that they food is delicious..I highly recommend this place if you love Thai food just make sure you bring cash or pay a fee.
5,"Consistently awesome food, and I love the open kitchen! They do a nice job here. I like the chicken teriyaki noodle bowl with cream cheese wontons and steamed potstickers."
5,Food is amazing!!!
5,"Super delicious and surprisingly fast/attentive service considering how busy they were. Also super cheap for the portion size. We split appetizer, entree, and dessert for only $22 with tip and left super full. The veggie curry puffs were amazing and we will definitely get them again. The hu tieu xao kho with tofu was also pretty good but next time I will try something new. Blueberry ragoon for dessert was also fantastic."
5,MY FAVORITE THAI PLACE LUV THEIR HOSPITALITY ❤❤❤❤
5,This place does flavor better than anyone in town and it can easily contend with places in Bloomington.  Excellent food every time I visit.  The staff is friendly.  Every thing tastes and looks fresh.  Excellent heat if you choose to order something on the spicy side.  This is really a gem of a restaurant for such a small town.
5,"Amazing food, amazing service. Their Monday and Tuesday sushi happy hour is the best thing they could have done. It has become the go to spot for my 13 year old son when we have a late school night."
5,"Food is absolutely delightful I would go everyday if I had the money very clean and staff is always perfection the Mongolian shrimp, vegetable Maki, glass noodles with shrimp is excellent I can't wait to return"
5,Delicious sushi and asian fusion entrees.
5,"Always delicious and filling food. Ordered take out several times now, and never been disappointed!"
5,"Absolutely delicious Pad Thai! The interior and seating could do with a bit of an update, but don't let that keep you away from the delicious meals prepared here!"
5,Finally!!! Great Thai in Edwardsville! We have been waiting for years for a solid Thai place to open. Bann did not disappoint. The postickers with the sweet chili sauce were a knockout. We shared both the Kang Curry and Pad Thai. Both were fantastic. We can't wait to be back. Service was spot on and we had a fantastic meal.
5,"I've been going to Mason wok since I was a little kid, their crab rangoons are the best in the area. The sushi is also really good and pretty affordable. Highly recommend."
5,"I being knowing the owners for more than 10 years , the food it's very good, affordable and the restaurant is very clean. I love China &thai restaurant"
5,A-A-A-MAZING!!!!!!!
5,"I had the best sushis and makis of my life. I have tried the ""Bites makis"" and they were soooo good. We also shared couples of things with my friends and everything was great. The restaurant is very cozy and decoration is nice. There is a fireplace but we didn't had the chance to eat close. I will come back again and I will recommend this place to my friends."
5,One of our favorite places. Great food Great Service.
5,"We love the Red Curry, Mango Curry, and bubble teas."
5,Just like the old days. Authentic Chinese food.
5,Always my favorite
5,Delicious food with plenty friendly staff members.
5,"Affordable, fresh, and fantastic! What more could you ask for in a local restaurant!"
5,I sent my friends to this place with my warmest recommendations. I go their often. This recommendation is always successful. The meals are fantastic and the stuff is attentive and cooperative. always when we visit this place we enjoy a gorgeous evening.  I recommend this place with pleasure.
5,"It's just awesome. The menu is small, but great. I've been here a few times and it's delicious and reasonably priced. Highly highly recommend."
5,Yum!
5,"The green tea was an example of the care put into the servings here. Deliciously fresh brewed. All of our sushi and sashimi was excellent as was the veggie fried rice. If we are in the area, we'd definitely make a stop here."
5,This was my first time eating Thai food and it was amazing. Very beautiful place to eat.
5,The food great and service is great also.
5,Great place for Thai food.
5,Awesome variety at a great fare. Great vegan Thai classics with options to add mock duck/chicken. Highly recommend the steamed buns!
5,Great Pad Thai. Great portion sizes. You're going to have leftovers.
5,"Great restaurant! We had a tremendously positive experience here. From the courtesy, and friendliness of the staff, to the quality of the food (and beer selection). Our four-year-old loves the ice cream bar, and actually are some real food before making his way to the sweets. Highly recommend, this place is for sure one of the best eateries in Evansville."
5,Best thai in MI
5,Great morning drinks but their spring rolls are delicious! They haunt my dreams! The chicken pancakes and pineapple rice are to die for. I love it here and always recommend them.
5,Really good
5,Always great food
5,"Best Vietnamese style food and overall Asian food I've had in Madison. I highly recommend any of their noodle dishes—such the pan fried rice noodles. Their fried rice game was a bit off the last time I went, but it was probably just a fluke. All of the other times I went there the flavors were on point. The only downside is that they're pretty much always busy and there's usually a wait unless you come early/right when they open. But please don't. That's usually when I go and if a bunch of people come early all the time, then they're going to be busy no matter what. Honestly, it's just a matter of time before it's always busy. So, go eat there before it's impossible to do so, but go later in the day—when it's at its absolute busiest."
5,"I go with my wife to this great restaurant quite a bit! This is the best place to dine.  I visit this place routinely. The food is great, the workers are courteous and the prices are good. I enjoy meeting in this place to have a tasty lunch."
5,Stuffed chicken wings are the bomb!! Inside of an egg roll on a chicken wing. Grilled on grill. With those secret sweet sour sauce.
5,Service I really good and fast  the Friday Martini special is awesome..  Pomegranate soju tini.  Is a must try.  As for dinner the Korea dishes are really  good.  Bugolgy  is a must try.  Add a little bit of spicy for a kick.
5,Good place for food
5,"Hands down best Thai food around.

I've been to almost all of the main Thai places in and around the city and none of them are even touching the amount of flavor you get from House of Thai. And if you like spicy food, THIS is your place. The Thai Hot is VERY hot. The Thai Hot at Siam Square is not even on par with the regular hot at House of Thai.

Spring rolls. On Point.
Rice. On Point.
Pad Thai (what almost everyone gets anyway). SUPER on Point.
Service. On Point.
PRICES!! ON. POINT.

If you find yourself around this side of town or just want to make that drive, do it. Don't second guess. The food is definitely fire."
5,Delicious vegetarian pad Thai and the strawberry bubble tea was amazing! Highly recommend!
5,Really amazing food. Kind staff. Love this place. They have such an amazing theme too. I just love it!
5,My 2 year old son loved the food. Really liked the rice soup. Good pad Thai
